"","IsolateID","X","percent","reads","taxon_id","taxon_name","realm","kingdom","phylum","class","RelativeAbundance","relab_pct","Fungal_Order","Fungal_Family","Fungal_species","Fungal_Genus","Fungal_class"
"216","K5",237,0.255102,1,10506,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.111111111111111,11.1111111111111,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"217","K5",400,0.255102,1,1474867,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0666666666666667,6.66666666666667,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"218","K5",522,0.255102,1,2733104,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.0833333333333333,8.33333333333333,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"219","K5",13,0.510204,2,2060617,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0555555555555556,5.55555555555556,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"220","K5",481,0.255102,1,459770,"Viruses","unclassified dsRNA viruses","unclassified dsRNA viruses","unclassified dsRNA viruses","unclassified dsRNA viruses",0.0555555555555556,5.55555555555556,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"221","K5",99,1.27551,5,212035,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0793650793650794,7.93650793650794,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"222","K5",33,0.510204,2,46242,"Viruses","Varidnaviria","Helvetiavirae","Dividoviricota","Naldaviricetes",0.1,10,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"223","K5",380,0.255102,1,11807,"Viruses","Riboviria","Pararnavirae","Artverviricota","Revtraviricetes",0.0666666666666667,6.66666666666667,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"224","K5",340,0.255102,1,109981,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.0416666666666667,4.16666666666667,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"225","K5",236,0.765306,3,455364,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0545454545454545,5.45454545454545,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"226","K5",447,0.510204,2,2060084,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses",0.0625,6.25,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"227","K5",101,0.510204,2,2094720,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0298507462686567,2.98507462686567,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"228","K5",102,0.255102,1,549779,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.5,50,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"229","K5",595,0.255102,1,2732523,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0769230769230769,7.69230769230769,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"230","K5",238,0.255102,1,37665,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0909090909090909,9.09090909090909,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"231","K5",240,0.255102,1,2079134,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0714285714285714,7.14285714285714,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"232","K5",559,0.255102,1,2603260,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.125,12.5,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"233","K5",83,0.255102,1,2739834,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.5,50,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"234","K5",239,0.255102,1,251749,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0294117647058824,2.94117647058824,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"235","K5",235,1.27551,5,2023057,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0632911392405063,6.32911392405063,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"236","K5",341,0.255102,1,129727,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.125,12.5,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"237","M09",186,0.194175,1,2126984,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0909090909090909,9.09090909090909,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"238","M09",534,0.194175,1,2733104,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.0833333333333333,8.33333333333333,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"239","M09",184,0.776699,4,3060017,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0769230769230769,7.69230769230769,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"240","M09",391,0.194175,1,11807,"Viruses","Riboviria","Pararnavirae","Artverviricota","Revtraviricetes",0.0666666666666667,6.66666666666667,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"241","M09",76,0.194175,1,1513458,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.5,50,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"242","M09",319,0.194175,1,1917232,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.166666666666667,16.6666666666667,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"243","M09",410,0.194175,1,1474867,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0666666666666667,6.66666666666667,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"244","M09",316,0.582524,3,251749,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0882352941176471,8.82352941176471,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"245","M09",369,0.38835,2,109981,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.0833333333333333,8.33333333333333,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"246","M09",314,1.165048,6,2023057,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0759493670886076,7.59493670886076,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"247","M09",589,0.194175,1,3051996,"Viruses","unidentified","unidentified","unidentified","unidentified",1,100,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"248","M09",318,0.194175,1,1586714,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.5,50,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"249","M09",183,0.776699,4,2094720,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0597014925373134,5.97014925373134,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"250","M09",493,0.194175,1,459770,"Viruses","unclassified dsRNA viruses","unclassified dsRNA viruses","unclassified dsRNA viruses","unclassified dsRNA viruses",0.0555555555555556,5.55555555555556,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"251","M09",419,0.38835,2,2696340,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.0571428571428571,5.71428571428571,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"252","M09",472,0.194175,1,2107708,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses",0.0625,6.25,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"253","M09",370,0.194175,1,305674,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.166666666666667,16.6666666666667,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"254","M09",636,0.194175,1,2080449,"Viruses","unidentified","unidentified","unidentified","unidentified",0.166666666666667,16.6666666666667,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"255","M09",635,0.194175,1,10442,"Viruses","unidentified","unidentified","unidentified","unidentified",0.142857142857143,14.2857142857143,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"256","M09",471,0.38835,2,2060084,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses",0.0625,6.25,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"257","M09",26,0.582524,3,2060617,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0833333333333333,8.33333333333333,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"258","M09",317,0.194175,1,37665,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0909090909090909,9.09090909090909,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"259","M09",506,0.194175,1,2732554,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.333333333333333,33.3333333333333,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"260","M09",315,0.776699,4,455364,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0727272727272727,7.27272727272727,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"261","M09",67,0.194175,1,176652,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",1,100,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"262","M09",187,0.194175,1,3044648,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0909090909090909,9.09090909090909,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"263","M09",634,0.582524,3,257816,"Viruses","unidentified","unidentified","unidentified","unidentified",0.0833333333333333,8.33333333333333,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"264","M09",182,0.970874,5,212035,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0793650793650794,7.93650793650794,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"265","M09",185,0.194175,1,2024608,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0344827586206897,3.44827586206897,"Sordariales","Beltraniaceae","Beltrania rhombica","Beltrania","Sordariomycetes"
"266","M13t",455,0.423729,1,2060084,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses",0.03125,3.125,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"267","M13t",124,0.847458,2,2094720,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0298507462686567,2.98507462686567,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"268","M13t",525,0.423729,1,2734108,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"269","M13t",17,1.271186,3,2060617,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0833333333333333,8.33333333333333,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"270","M13t",348,0.423729,1,109981,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.0416666666666667,4.16666666666667,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"271","M13t",123,1.271186,3,212035,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0476190476190476,4.76190476190476,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"272","M13t",258,1.694915,4,2023057,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0506329113924051,5.06329113924051,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"273","M13t",484,0.423729,1,459770,"Viruses","unclassified dsRNA viruses","unclassified dsRNA viruses","unclassified dsRNA viruses","unclassified dsRNA viruses",0.0555555555555556,5.55555555555556,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"274","M13t",617,0.423729,1,257816,"Viruses","unidentified","unidentified","unidentified","unidentified",0.0277777777777778,2.77777777777778,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"275","M13t",128,0.423729,1,3060017,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0192307692307692,1.92307692307692,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"276","M13t",127,0.423729,1,2024608,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0344827586206897,3.44827586206897,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"277","M13t",349,0.423729,1,305674,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.166666666666667,16.6666666666667,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"278","M13t",126,0.847458,2,2126985,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0740740740740741,7.40740740740741,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"279","M13t",259,0.847458,2,251749,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0588235294117647,5.88235294117647,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"280","M13t",125,0.847458,2,2126984,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.181818181818182,18.1818181818182,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"281","M13t",260,0.423729,1,181083,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.142857142857143,14.2857142857143,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"282","M13t",37,0.423729,1,46242,"Viruses","Varidnaviria","Helvetiavirae","Dividoviricota","Naldaviricetes",0.05,5,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"283","M13t",261,0.423729,1,455364,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0181818181818182,1.81818181818182,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"284","M13t",383,0.423729,1,11807,"Viruses","Riboviria","Pararnavirae","Artverviricota","Revtraviricetes",0.0666666666666667,6.66666666666667,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"285","M13t",403,0.423729,1,1474867,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0666666666666667,6.66666666666667,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"286","M13t",226,0.423729,1,2696340,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.0285714285714286,2.85714285714286,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"287","M13t",597,0.423729,1,2732523,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0769230769230769,7.69230769230769,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"288","M19",461,0.061275,1,2107707,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses",0.5,50,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"289","M19",529,0.061275,1,2733104,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.0833333333333333,8.33333333333333,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"290","M19",148,0.245098,4,2094720,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0597014925373134,5.97014925373134,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"291","M19",149,0.122549,2,212035,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0317460317460317,3.17460317460317,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"292","M19",386,0.061275,1,166122,"Viruses","Riboviria","Pararnavirae","Artverviricota","Revtraviricetes",1,100,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"293","M19",279,0.122549,2,455364,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0363636363636364,3.63636363636364,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"294","M19",282,0.061275,1,2079134,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0714285714285714,7.14285714285714,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"295","M19",599,0.061275,1,2732523,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0769230769230769,7.69230769230769,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"296","M19",385,0.061275,1,11807,"Viruses","Riboviria","Pararnavirae","Artverviricota","Revtraviricetes",0.0666666666666667,6.66666666666667,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"297","M19",151,0.061275,1,3060017,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0192307692307692,1.92307692307692,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"298","M19",462,0.061275,1,2107708,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses",0.0625,6.25,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"299","M19",150,0.061275,1,2811091,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.125,12.5,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"300","M19",487,0.061275,1,459770,"Viruses","unclassified dsRNA viruses","unclassified dsRNA viruses","unclassified dsRNA viruses","unclassified dsRNA viruses",0.0555555555555556,5.55555555555556,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"301","M19",397,0.061275,1,2696340,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.0285714285714286,2.85714285714286,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"302","M19",625,0.122549,2,257816,"Viruses","unidentified","unidentified","unidentified","unidentified",0.0555555555555556,5.55555555555556,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"303","M19",278,0.183824,3,2023057,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0379746835443038,3.79746835443038,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"304","M19",20,0.122549,2,2060617,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0555555555555556,5.55555555555556,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"305","M19",280,0.061275,1,10506,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.111111111111111,11.1111111111111,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"306","M19",553,0.061275,1,1982278,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",1,100,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"307","M19",215,0.061275,1,10379,"Viruses","Duplodnaviria","Heunggongvirae","Peploviricota","Herviviricetes",0.333333333333333,33.3333333333333,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"308","M19",405,0.061275,1,1474867,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0666666666666667,6.66666666666667,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"309","M19",356,0.061275,1,109981,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.0416666666666667,4.16666666666667,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"310","M19",92,0.122549,2,2052899,"Viruses","Riboviria","Pararnavirae","Artverviricota","Revtraviricetes",0.0869565217391304,8.69565217391304,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"311","M19",460,0.061275,1,2060084,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses",0.03125,3.125,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"312","M19",40,0.061275,1,46242,"Viruses","Varidnaviria","Helvetiavirae","Dividoviricota","Naldaviricetes",0.05,5,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"313","M19",281,0.061275,1,251749,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0294117647058824,2.94117647058824,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"314","M19",562,0.061275,1,2603260,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.125,12.5,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"315","M19",357,0.061275,1,129727,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.125,12.5,"Glomerellales","Glomerellaceae","Colletotrichum fioriniae","Colletotrichum","Sordariomycetes"
"316","M1b",556,0.223214,1,1590550,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",1,100,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"317","M1b",408,0.223214,1,1474867,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0666666666666667,6.66666666666667,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"318","M1b",468,0.223214,1,2060084,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses",0.03125,3.125,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"319","M1b",306,0.669643,3,455364,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0545454545454545,5.45454545454545,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"320","M1b",309,0.223214,1,2079134,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0714285714285714,7.14285714285714,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"321","M1b",365,0.223214,1,109981,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes",0.0416666666666667,4.16666666666667,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"322","M1b",416,0.446429,2,2696340,"Viruses","Duplodnaviria","Heunggongvirae","Uroviricota","Caudoviricetes",0.0571428571428571,5.71428571428571,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"323","M1b",43,0.446429,2,46242,"Viruses","Varidnaviria","Helvetiavirae","Dividoviricota","Naldaviricetes",0.1,10,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"324","M1b",308,0.223214,1,251749,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0294117647058824,2.94117647058824,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"325","M1b",469,0.223214,1,2107708,"Viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses","unclassified dsDNA viruses",0.0625,6.25,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"326","M1b",307,0.223214,1,10506,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.111111111111111,11.1111111111111,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"327","M1b",171,0.892857,4,212035,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0634920634920635,6.34920634920635,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"328","M1b",305,0.892857,4,2023057,"Viruses","Varidnaviria","Bamfordvirae","Nucleocytoviricota","Megaviricetes",0.0506329113924051,5.06329113924051,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
