"","IsolateID","reads","taxon_id","taxon_name","realm","kingdom","phylum","class","order","family","genus","species","RelativeAbundance","relab_pct","Fungal_Order","Fungal_Family","Fungal_species","Fungal_Genus","Fungal_class"
"1606","M1b",1,2560098,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.076923077,7.692307692,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1607","M1b",1,2562142,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.333333333,33.33333333,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1608","M1b",1,2563525,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1609","M1b",1,2678601,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.076923077,7.692307692,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1610","M1b",1,2696426,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1611","M1b",1,2712957,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.5,50,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1612","M1b",1,2716354,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.045454545,4.545454545,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1613","M1b",1,2718943,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.166666667,16.66666667,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1614","M1b",1,2723898,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1615","M1b",1,2732013,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1616","M1b",1,2732977,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1617","M1b",1,2733178,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.1,10,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1618","M1b",1,2734108,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.076923077,7.692307692,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1619","M1b",1,2741077,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",1,100,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1620","M1b",1,2745662,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1621","M1b",1,2745699,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.142857143,14.28571429,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1622","M1b",1,2762721,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1623","M1b",1,2831178,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.071428571,7.142857143,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1624","M1b",1,2834256,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.083333333,8.333333333,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1625","M1b",1,2842421,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.142857143,14.28571429,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1626","M1b",1,2842993,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.25,25,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1627","M1b",1,2843411,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.166666667,16.66666667,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1628","M1b",1,2843429,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.045454545,4.545454545,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1629","M1b",1,2843440,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.058823529,5.882352941,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1630","M1b",1,2847062,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1631","M1b",1,2856824,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.142857143,14.28571429,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1632","M1b",1,2860997,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.5,50,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1633","M1b",1,2894794,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.058823529,5.882352941,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1634","M1b",1,2904709,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.033333333,3.333333333,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1635","M1b",1,2905959,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.043478261,4.347826087,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1636","M1b",1,2906468,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.5,50,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1637","M1b",1,2907963,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.142857143,14.28571429,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1638","M1b",1,2908746,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.166666667,16.66666667,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1639","M1b",1,2913982,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1640","M1b",1,2927622,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1641","M1b",1,2946170,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.066666667,6.666666667,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1642","M1b",1,2948712,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.166666667,16.66666667,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1643","M1b",1,2948775,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.047619048,4.761904762,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1644","M1b",1,2948922,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.071428571,7.142857143,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1645","M1b",1,3044647,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.090909091,9.090909091,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1646","M1b",1,3071307,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1647","M1b",1,10868,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.5,50,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1648","M1b",1,12242,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.035714286,3.571428571,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1649","M1b",1,35246,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",1,100,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1650","M1b",1,37665,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.034482759,3.448275862,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1651","M1b",1,39944,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1652","M1b",1,44088,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.027777778,2.777777778,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1653","M1b",1,59241,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.052631579,5.263157895,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1654","M1b",1,114416,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1655","M1b",1,129861,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.076923077,7.692307692,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1656","M1b",30,3060017,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.066371681,6.637168142,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1657","M1b",29,2909736,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.90625,90.625,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1658","M1b",28,1590550,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.094594595,9.459459459,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1659","M1b",21,2094720,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.064615385,6.461538462,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1660","M1b",20,2731619,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.074906367,7.490636704,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1661","M1b",19,482822,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.074509804,7.450980392,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1662","M1b",17,2023057,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.054662379,5.466237942,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1663","M1b",16,2024608,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.077669903,7.766990291,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1664","M1b",15,1530085,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.174418605,17.44186047,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1665","M1b",15,2886926,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.714285714,71.42857143,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1666","M1b",12,212035,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.037617555,3.761755486,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1667","M1b",12,2816839,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.857142857,85.71428571,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1668","M1b",11,2946167,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.073333333,7.333333333,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1669","M1b",10,455364,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.041493776,4.149377593,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1670","M1b",10,2126985,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.070422535,7.042253521,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1671","M1b",10,2716351,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.05952381,5.952380952,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1672","M1b",8,257816,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.06504065,6.504065041,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1673","M1b",8,2060084,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.067226891,6.722689076,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1674","M1b",8,2060617,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.046783626,4.678362573,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1675","M1b",8,2696340,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.08,8,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1676","M1b",8,3044648,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.066666667,6.666666667,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1677","M1b",7,181083,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.111111111,11.11111111,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1678","M1b",7,251749,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.043478261,4.347826087,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1679","M1b",7,1917232,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.12962963,12.96296296,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1680","M1b",7,2283028,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.102941176,10.29411765,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1681","M1b",7,2847058,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.083333333,8.333333333,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1682","M1b",6,115987,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.176470588,17.64705882,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1683","M1b",6,1474867,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.068181818,6.818181818,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1684","M1b",6,1754217,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.113207547,11.32075472,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1685","M1b",6,2716352,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.070588235,7.058823529,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1686","M1b",6,2733124,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.130434783,13.04347826,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1687","M1b",5,880159,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.113636364,11.36363636,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1688","M1b",5,1815968,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.102040816,10.20408163,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1689","M1b",5,2014434,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.074626866,7.462686567,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1690","M1b",5,2070181,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.151515152,15.15151515,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1691","M1b",5,2686517,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",1,100,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1692","M1b",5,2788787,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.128205128,12.82051282,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1693","M1b",5,2884420,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.096153846,9.615384615,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1694","M1b",4,10506,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1695","M1b",4,46242,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.093023256,9.302325581,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1696","M1b",4,186765,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.038095238,3.80952381,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1697","M1b",4,381899,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.044444444,4.444444444,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1698","M1b",4,549779,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.137931034,13.79310345,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1699","M1b",4,683735,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.117647059,11.76470588,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1700","M1b",4,1346893,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.173913043,17.39130435,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1701","M1b",4,1857844,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.222222222,22.22222222,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1702","M1b",4,2126984,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.052631579,5.263157895,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1703","M1b",4,2584487,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.078431373,7.843137255,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1704","M1b",4,2686514,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",1,100,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1705","M1b",4,2733104,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.068965517,6.896551724,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1706","M1b",3,11807,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.042253521,4.225352113,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1707","M1b",3,109981,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.056603774,5.660377358,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1708","M1b",3,181084,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.3,30,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1709","M1b",3,186789,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.09375,9.375,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1710","M1b",3,563769,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.1,10,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1711","M1b",3,573591,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.115384615,11.53846154,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1712","M1b",3,754042,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.130434783,13.04347826,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1713","M1b",3,1124654,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.107142857,10.71428571,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1714","M1b",3,1335230,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.157894737,15.78947368,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1715","M1b",3,1349410,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1716","M1b",3,2006671,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.142857143,14.28571429,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1717","M1b",3,2041344,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.142857143,14.28571429,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1718","M1b",3,2080449,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.09375,9.375,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1719","M1b",3,2107708,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.066666667,6.666666667,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
